BinCenter (ps),Histo01,Histo02,Histo03,Histo04
47850,4,8,0,0
47950,9,7,0,0
48050,7,7,0,0
48150,3,3,0,0
48250,10,6,0,0
48350,6,9,0,0
48450,8,10,0,0
48550,11,4,0,0
48650,7,10,0,0
48750,5,4,0,0
48850,3,5,0,0
48950,7,4,0,0
49050,10,8,0,0
49150,10,8,0,0
49250,8,6,0,0
49350,7,10,0,0
49450,4,9,0,0
49550,7,8,0,0
49650,9,8,0,0
49750,12,8,0,0
49850,6,3,0,0
49950,2,5,0,0
50050,9,11,0,0
50150,5,6,0,0
50250,9,9,0,0
50350,5,9,0,0
50450,8,7,0,0
50550,12,9,0,0
50650,6,12,0,0
50750,6,3,0,0
50850,8,4,0,0
50950,2,7,0,0
51050,9,10,0,0
51150,3,5,0,0
51250,8,5,0,0
51350,10,5,0,0
51450,7,7,0,0
51550,5,9,0,0
51650,10,11,0,0
51750,4,6,0,0
51850,6,4,0,0
51950,5,11,0,0
52050,4,7,0,0
52150,4,11,0,0
52250,3,10,0,0
52350,5,7,0,0
52450,8,7,0,0
52550,6,7,0,0
52650,3,6,0,0
52750,6,12,0,0
52850,4,8,0,0
52950,3,9,0,0
53050,13,7,0,0
53150,5,9,0,0
53250,8,5,0,0
53350,6,12,0,0
53450,4,8,0,0
53550,5,7,0,0
53650,11,8,0,0
53750,7,8,0,0
53850,7,6,0,0
53950,6,5,0,0
54050,15,7,0,0
54150,11,9,0,0
54250,5,6,0,0
54350,7,7,0,0
54450,12,6,0,0
54550,11,10,0,0
54650,6,12,0,0
54750,9,9,0,0
54850,17,214,0,0
54950,10,227,0,0
55050,6,10,0,0
55150,7,10,0,0
55250,13,734,0,0
55350,5,979,0,0
55450,7,26,0,0
55550,10,14,0,0
55650,5,859,0,0
55750,10,1208,0,0
55850,31,22,0,0
55950,3,12,0,0
56050,10,655,0,0
56150,16,884,0,0
56250,56,25,0,0
56350,12,2,0,0
56450,21,152,0,0
56550,19,248,0,0
56650,70,6,0,0
56750,28,6,0,0
56850,34,9,0,0
56950,28,2,0,0
57050,42,7,0,0
57150,64,7,0,0
57250,37,3,0,0
57350,32,11,0,0
57450,40,12,0,0
57550,55,15,0,0
57650,44,11,0,0
57750,28,3,0,0
57850,31,8,0,0
57950,42,6,0,0
58050,28,4,0,0
58150,17,7,0,0
58250,18,8,0,0
58350,8,5,0,0
58450,9,11,0,0
58550,8,9,0,0
58650,8,8,0,0
58750,4,8,0,0
58850,9,9,0,0
58950,9,8,0,0
59050,6,3,0,0
59150,9,13,0,0
59250,5,13,0,0
59350,8,6,0,0
59450,12,8,0,0
59550,7,6,0,0
59650,9,4,0,0
59750,5,16,0,0
59850,15,7,0,0
59950,3,5,0,0
60050,7,3,0,0
60150,7,7,0,0
60250,17,6,0,0
60350,14,10,0,0
60450,5,6,0,0
60550,12,9,0,0
60650,14,9,0,0
60750,8,7,0,0
60850,4,6,0,0
60950,8,4,0,0
61050,10,6,0,0
61150,11,5,0,0
61250,4,5,0,0
61350,6,9,0,0
61450,6,9,0,0
61550,7,8,0,0
61650,5,11,0,0
61750,6,11,0,0
61850,9,3,0,0
61950,2,9,0,0
62050,5,5,0,0
62150,1,5,0,0
62250,6,4,0,0
62350,11,5,0,0
62450,10,5,0,0
62550,13,7,0,0
62650,8,8,0,0
62750,6,7,0,0
62850,6,8,0,0
62950,6,5,0,0
63050,8,7,0,0
63150,9,5,0,0
63250,4,6,0,0
63350,5,4,0,0
63450,4,4,0,0
63550,8,6,0,0
63650,6,16,0,0
63750,7,9,0,0
63850,4,8,0,0
63950,6,4,0,0
64050,8,4,0,0
64150,7,4,0,0
64250,10,3,0,0
64350,14,8,0,0
64450,12,4,0,0
64550,20,11,0,0
64650,11,11,0,0
64750,12,12,0,0
64850,27,7,0,0
64950,24,11,0,0
65050,23,9,0,0
65150,23,6,0,0
65250,24,13,0,0
65350,20,7,0,0
65450,18,7,0,0
65550,20,13,0,0
65650,27,5,0,0
65750,21,12,0,0
65850,9,9,0,0
65950,12,6,0,0
66050,8,9,0,0
66150,8,27,0,0
66250,4,7,0,0
66350,11,6,0,0
66450,9,7,0,0
66550,8,14,0,0
66650,9,7,0,0
66750,9,14,0,0
66850,8,5,0,0
66950,7,7,0,0
67050,4,19,0,0
67150,9,23,0,0
67250,7,11,0,0
67350,7,7,0,0
67450,7,12,0,0
67550,8,42,0,0
67650,7,5,0,0
67750,4,7,0,0
67850,6,7,0,0
67950,6,29,0,0
68050,11,6,0,0
68150,11,5,0,0
68250,6,10,0,0
68350,9,15,0,0
68450,8,6,0,0
68550,6,5,0,0
68650,5,5,0,0
68750,5,12,0,0
68850,7,5,0,0
68950,5,12,0,0
69050,13,7,0,0
69150,9,6,0,0
69250,6,14,0,0
69350,12,4,0,0
69450,5,6,0,0
69550,12,8,0,0
69650,12,8,0,0
69750,3,5,0,0
69850,7,7,0,0
69950,10,10,0,0
70050,8,10,0,0
70150,6,8,0,0
70250,10,5,0,0
70350,7,5,0,0
70450,9,7,0,0
70550,12,10,0,0
70650,6,6,0,0
70750,11,12,0,0
70850,6,7,0,0
70950,3,13,0,0
71050,5,10,0,0
71150,7,17,0,0
71250,4,12,0,0
71350,7,9,0,0
71450,4,10,0,0
71550,7,24,0,0
71650,13,23,0,0
71750,9,10,0,0
71850,2,6,0,0
71950,9,15,0,0
72050,9,18,0,0
72150,2,10,0,0
72250,4,3,0,0
72350,5,11,0,0
72450,8,10,0,0
72550,10,9,0,0
72650,5,6,0,0
72750,4,7,0,0
72850,7,9,0,0
72950,4,4,0,0
73050,14,13,0,0
73150,10,6,0,0
73250,6,9,0,0
73350,14,3,0,0
73450,11,9,0,0
73550,14,8,0,0
73650,13,6,0,0
73750,8,8,0,0
73850,14,5,0,0
73950,4,8,0,0
74050,8,2,0,0
74150,7,7,0,0
74250,9,6,0,0
74350,12,6,0,0
74450,8,7,0,0
74550,6,7,0,0
74650,6,10,0,0
74750,6,10,0,0
74850,7,10,0,0
74950,10,9,0,0
75050,7,6,0,0
75150,4,3,0,0
75250,5,7,0,0
75350,4,6,0,0
75450,1,4,0,0
75550,10,7,0,0
75650,5,4,0,0
75750,5,6,0,0
75850,7,9,0,0
75950,6,7,0,0
76050,3,9,0,0
76150,1,6,0,0
76250,6,14,0,0
76350,3,19,0,0
76450,8,4,0,0
76550,3,11,0,0
76650,4,11,0,0
76750,7,11,0,0
76850,6,9,0,0
76950,8,4,0,0
77050,9,12,0,0
77150,6,11,0,0
77250,11,9,0,0
77350,14,7,0,0
77450,5,6,0,0
77550,8,12,0,0
77650,13,9,0,0
77750,16,6,0,0
77850,9,10,0,0
77950,3,8,0,0
78050,20,13,0,0
78150,23,6,0,0
78250,10,5,0,0
78350,8,8,0,0
78450,18,10,0,0
78550,35,8,0,0
78650,12,9,0,0
78750,6,10,0,0
78850,13,7,0,0
78950,14,8,0,0
79050,8,8,0,0
79150,3,11,0,0
79250,14,4,0,0
79350,8,10,0,0
79450,9,6,0,0
79550,7,7,0,0
79650,1,9,0,0
79750,4,7,0,0
79850,9,8,0,0
79950,4,6,0,0
80050,7,8,0,0
80150,8,7,0,0
80250,9,12,0,0
80350,9,8,0,0
80450,6,4,0,0
80550,10,8,0,0
80650,8,7,0,0
80750,10,6,0,0
80850,6,8,0,0
80950,11,11,0,0
81050,6,8,0,0
81150,7,7,0,0
81250,2,8,0,0
81350,4,10,0,0
81450,8,3,0,0
81550,9,7,0,0
81650,7,7,0,0
81750,15,5,0,0
81850,9,6,0,0
81950,9,7,0,0
82050,14,7,0,0
82150,40,6,0,0
82250,7,8,0,0
82350,8,10,0,0
82450,12,9,0,0
82550,42,3,0,0
82650,4,8,0,0
82750,7,5,0,0
82850,11,11,0,0
82950,29,4,0,0
83050,8,8,0,0
83150,11,7,0,0
83250,9,9,0,0
83350,15,8,0,0
83450,5,5,0,0
83550,19,11,0,0
83650,4,3,0,0
83750,12,13,0,0
83850,5,7,0,0
83950,9,4,0,0
84050,5,13,0,0
84150,10,13,0,0
84250,7,22,0,0
84350,13,21,0,0
84450,7,23,0,0
84550,7,22,0,0
84650,6,29,0,0
84750,5,28,0,0
84850,3,32,0,0
84950,10,24,0,0
85050,3,26,0,0
85150,3,21,0,0
85250,4,27,0,0
85350,6,18,0,0
85450,7,20,0,0
85550,1,15,0,0
85650,6,12,0,0
85750,8,5,0,0
85850,6,11,0,0
85950,5,10,0,0
86050,5,7,0,0
86150,7,9,0,0
86250,8,7,0,0
86350,8,7,0,0
86450,5,8,0,0
86550,6,7,0,0
86650,7,2,0,0
86750,6,6,0,0
86850,9,10,0,0
86950,5,5,0,0
87050,6,11,0,0
87150,8,5,0,0
87250,7,6,0,0
87350,11,5,0,0
87450,9,5,0,0
87550,8,4,0,0
87650,5,5,0,0
87750,7,5,0,0
87850,5,7,0,0
87950,11,6,0,0
88050,13,6,0,0
88150,12,13,0,0
88250,12,6,0,0
88350,11,11,0,0
88450,10,11,0,0
88550,7,13,0,0
88650,6,10,0,0
88750,11,7,0,0
88850,6,5,0,0
88950,6,4,0,0
89050,8,10,0,0
89150,5,8,0,0
89250,5,9,0,0
89350,7,8,0,0
89450,7,13,0,0
89550,6,9,0,0
89650,5,5,0,0
89750,7,8,0,0
89850,7,19,0,0
89950,2,9,0,0
90050,11,7,0,0
90150,6,7,0,0
90250,7,7,0,0
90350,7,12,0,0
90450,8,12,0,0
90550,8,12,0,0
90650,6,9,0,0
90750,7,6,0,0
90850,7,3,0,0
90950,4,9,0,0
91050,10,7,0,0
91150,7,2,0,0
91250,10,9,0,0
91350,3,12,0,0
91450,8,10,0,0
91550,8,8,0,0
91650,7,14,0,0
91750,7,14,0,0
91850,4,18,0,0
91950,10,10,0,0
92050,3,26,0,0
92150,10,35,0,0
92250,3,29,0,0
92350,8,24,0,0
92450,6,36,0,0
92550,5,67,0,0
92650,9,36,0,0
92750,5,25,0,0
92850,5,44,0,0
92950,11,60,0,0
93050,9,58,0,0
93150,7,20,0,0
93250,6,24,0,0
93350,8,28,0,0
93450,16,64,0,0
93550,232,27,0,0
93650,149,9,0,0
93750,10,23,0,0
93850,24,39,0,0
93950,949,21,0,0
94050,622,12,0,0
94150,7,8,0,0
94250,23,21,0,0
94350,1153,11,0,0
94450,763,6,0,0
94550,12,8,0,0
94650,22,10,0,0
94750,947,10,0,0
94850,727,11,0,0
94950,11,7,0,0
95050,9,9,0,0
95150,238,8,0,0
95250,208,19,0,0
95350,15,7,0,0
95450,5,12,0,0
95550,7,3,0,0
95650,5,18,0,0
95750,3,6,0,0
95850,7,5,0,0
95950,6,4,0,0
96050,13,3,0,0
96150,7,5,0,0
96250,5,4,0,0
96350,6,6,0,0
96450,5,9,0,0
96550,7,5,0,0
96650,8,16,0,0
96750,11,2,0,0
96850,5,5,0,0
96950,11,6,0,0
97050,8,7,0,0
97150,6,9,0,0
97250,8,7,0,0
97350,2,5,0,0
97450,5,8,0,0
97550,8,10,0,0
97650,11,5,0,0
97750,9,8,0,0
97850,7,7,0,0
97950,6,7,0,0
98050,7,6,0,0
98150,10,7,0,0
98250,12,8,0,0
98350,6,3,0,0
98450,6,7,0,0
98550,4,6,0,0
98650,7,8,0,0
98750,6,8,0,0
98850,6,6,0,0
98950,7,7,0,0
99050,5,4,0,0
99150,10,6,0,0
99250,7,7,0,0
99350,7,11,0,0
99450,9,3,0,0
99550,4,9,0,0
99650,5,5,0,0
99750,7,5,0,0
99850,9,7,0,0
99950,11,9,0,0
