BinCenter (ps);Histo01;Histo02;Histo03;Histo04
24150;1;7;0;0
24250;8;5;0;0
24350;5;9;0;0
24450;7;9;0;0
24550;10;9;0;0
24650;9;10;0;0
24750;10;10;0;0
24850;8;10;0;0
24950;9;9;0;0
25050;6;8;0;0
25150;5;5;0;0
25250;9;7;0;0
25350;9;8;0;0
25450;9;7;0;0
25550;6;8;0;0
25650;8;8;0;0
25750;3;5;0;0
25850;5;7;0;0
25950;7;9;0;0
26050;6;10;0;0
26150;6;13;0;0
26250;3;8;0;0
26350;11;5;0;0
26450;3;4;0;0
26550;6;8;0;0
26650;5;18;0;0
26750;6;5;0;0
26850;13;4;0;0
26950;7;9;0;0
27050;10;17;0;0
27150;6;5;0;0
27250;10;9;0;0
27350;12;6;0;0
27450;16;3;0;0
27550;8;7;0;0
27650;8;13;0;0
27750;25;9;0;0
27850;7;14;0;0
27950;8;8;0;0
28050;15;10;0;0
28150;23;8;0;0
28250;11;6;0;0
28350;10;11;0;0
28450;18;8;0;0
28550;11;9;0;0
28650;8;14;0;0
28750;6;8;0;0
28850;17;8;0;0
28950;3;10;0;0
29050;6;4;0;0
29150;9;3;0;0
29250;8;7;0;0
29350;8;7;0;0
29450;10;9;0;0
29550;8;4;0;0
29650;12;8;0;0
29750;6;8;0;0
29850;9;7;0;0
29950;9;6;0;0
30050;8;6;0;0
30150;5;10;0;0
30250;7;7;0;0
30350;5;9;0;0
30450;8;9;0;0
30550;5;7;0;0
30650;8;5;0;0
30750;3;1;0;0
30850;3;2;0;0
30950;5;8;0;0
31050;10;9;0;0
31150;14;7;0;0
31250;7;12;0;0
31350;4;7;0;0
31450;9;4;0;0
31550;10;9;0;0
31650;13;9;0;0
31750;14;4;0;0
31850;10;6;0;0
31950;11;5;0;0
32050;14;8;0;0
32150;32;8;0;0
32250;12;6;0;0
32350;11;4;0;0
32450;18;2;0;0
32550;44;10;0;0
32650;10;5;0;0
32750;9;8;0;0
32850;16;2;0;0
32950;10;5;0;0
33050;13;11;0;0
33150;12;9;0;0
33250;16;6;0;0
33350;8;7;0;0
33450;8;6;0;0
33550;9;6;0;0
33650;15;13;0;0
33750;5;6;0;0
33850;5;9;0;0
33950;18;10;0;0
34050;8;10;0;0
34150;11;16;0;0
34250;10;12;0;0
34350;11;23;0;0
34450;6;19;0;0
34550;9;17;0;0
34650;3;28;0;0
34750;2;17;0;0
34850;8;21;0;0
34950;4;28;0;0
35050;6;25;0;0
35150;15;28;0;0
35250;16;22;0;0
35350;7;8;0;0
35450;12;26;0;0
35550;3;10;0;0
35650;5;16;0;0
35750;5;10;0;0
35850;6;14;0;0
35950;12;12;0;0
36050;10;11;0;0
36150;13;9;0;0
36250;7;12;0;0
36350;9;8;0;0
36450;7;6;0;0
36550;4;4;0;0
36650;10;6;0;0
36750;12;8;0;0
36850;16;10;0;0
36950;10;10;0;0
37050;7;12;0;0
37150;9;14;0;0
37250;6;11;0;0
37350;1;5;0;0
37450;10;8;0;0
37550;5;7;0;0
37650;7;9;0;0
37750;5;8;0;0
37850;8;7;0;0
37950;9;7;0;0
38050;5;9;0;0
38150;5;5;0;0
38250;6;7;0;0
38350;8;11;0;0
38450;10;5;0;0
38550;11;11;0;0
38650;9;6;0;0
38750;5;9;0;0
38850;4;5;0;0
38950;4;4;0;0
39050;5;15;0;0
39150;8;8;0;0
39250;4;2;0;0
39350;4;11;0;0
39450;10;13;0;0
39550;9;9;0;0
39650;6;7;0;0
39750;5;11;0;0
39850;6;10;0;0
39950;6;9;0;0
40050;7;9;0;0
40150;12;15;0;0
40250;11;10;0;0
40350;4;7;0;0
40450;5;4;0;0
40550;3;10;0;0
40650;9;10;0;0
40750;8;9;0;0
40850;5;4;0;0
40950;8;4;0;0
41050;5;8;0;0
41150;7;4;0;0
41250;4;4;0;0
41350;10;7;0;0
41450;11;5;0;0
41550;10;7;0;0
41650;3;13;0;0
41750;7;9;0;0
41850;10;14;0;0
41950;9;9;0;0
42050;6;13;0;0
42150;6;36;0;0
42250;12;43;0;0
42350;3;31;0;0
42450;8;33;0;0
42550;8;55;0;0
42650;3;54;0;0
42750;2;27;0;0
42850;8;24;0;0
42950;3;44;0;0
43050;8;37;0;0
43150;11;29;0;0
43250;11;12;0;0
43350;8;36;0;0
43450;9;54;0;0
43550;88;16;0;0
43650;318;6;0;0
43750;15;15;0;0
43850;23;43;0;0
43950;654;11;0;0
44050;893;7;0;0
44150;42;25;0;0
44250;57;24;0;0
44350;1344;4;0;0
44450;1028;8;0;0
44550;23;8;0;0
44650;92;8;0;0
44750;1193;6;0;0
44850;449;4;0;0
44950;5;6;0;0
45050;27;5;0;0
45150;345;6;0;0
45250;46;12;0;0
45350;6;8;0;0
45450;7;8;0;0
45550;8;17;0;0
45650;0;12;0;0
45750;6;9;0;0
45850;10;7;0;0
45950;9;6;0;0
46050;5;5;0;0
46150;6;8;0;0
46250;4;2;0;0
46350;7;7;0;0
46450;8;5;0;0
46550;1;10;0;0
46650;7;13;0;0
46750;10;9;0;0
46850;8;10;0;0
46950;9;5;0;0
47050;7;7;0;0
47150;6;7;0;0
47250;7;11;0;0
47350;9;5;0;0
47450;6;8;0;0
47550;6;4;0;0
47650;2;4;0;0
47750;8;7;0;0
47850;6;7;0;0
47950;7;11;0;0
48050;11;13;0;0
48150;10;7;0;0
48250;10;8;0;0
48350;6;7;0;0
48450;11;6;0;0
48550;6;5;0;0
48650;6;14;0;0
48750;6;8;0;0
48850;5;12;0;0
48950;10;8;0;0
49050;9;7;0;0
49150;7;6;0;0
49250;6;9;0;0
49350;10;5;0;0
49450;6;4;0;0
49550;7;5;0;0
49650;8;7;0;0
49750;10;8;0;0
49850;5;8;0;0
49950;6;8;0;0
50050;10;6;0;0
50150;10;5;0;0
50250;5;5;0;0
50350;5;8;0;0
50450;7;10;0;0
50550;0;8;0;0
50650;6;7;0;0
50750;4;6;0;0
50850;10;7;0;0
50950;12;4;0;0
51050;11;10;0;0
51150;3;10;0;0
51250;11;5;0;0
51350;11;6;0;0
51450;6;9;0;0
51550;3;8;0;0
51650;5;15;0;0
51750;8;10;0;0
51850;11;10;0;0
51950;3;6;0;0
52050;6;5;0;0
52150;6;8;0;0
52250;6;4;0;0
52350;10;6;0;0
52450;7;6;0;0
52550;7;4;0;0
52650;13;8;0;0
52750;7;6;0;0
52850;4;7;0;0
52950;7;5;0;0
53050;8;12;0;0
53150;6;9;0;0
53250;11;14;0;0
53350;9;6;0;0
53450;9;9;0;0
53550;11;6;0;0
53650;3;6;0;0
53750;4;7;0;0
53850;8;10;0;0
53950;10;8;0;0
54050;6;13;0;0
54150;9;7;0;0
54250;8;7;0;0
54350;6;9;0;0
54450;10;3;0;0
54550;8;5;0;0
54650;6;3;0;0
54750;6;5;0;0
54850;15;46;0;0
54950;9;342;0;0
55050;8;40;0;0
55150;14;9;0;0
55250;6;437;0;0
55350;7;1172;0;0
55450;8;79;0;0
55550;5;18;0;0
55650;8;1025;0;0
55750;6;1383;0;0
55850;18;55;0;0
55950;15;42;0;0
56050;7;985;0;0
56150;8;685;0;0
56250;44;17;0;0
56350;20;22;0;0
56450;13;321;0;0
56550;26;88;0;0
56650;60;10;0;0
56750;40;8;0;0
56850;19;6;0;0
56950;27;6;0;0
57050;39;11;0;0
57150;52;3;0;0
57250;39;6;0;0
57350;40;11;0;0
57450;55;5;0;0
57550;65;12;0;0
57650;32;2;0;0
57750;24;10;0;0
57850;32;8;0;0
57950;22;6;0;0
58050;19;6;0;0
58150;18;4;0;0
58250;12;11;0;0
58350;16;6;0;0
58450;7;6;0;0
58550;9;7;0;0
58650;13;12;0;0
58750;10;13;0;0
58850;8;4;0;0
58950;8;9;0;0
59050;6;4;0;0
59150;8;1;0;0
59250;4;7;0;0
59350;7;5;0;0
59450;7;8;0;0
59550;8;5;0;0
59650;6;8;0;0
59750;7;12;0;0
59850;3;8;0;0
59950;9;6;0;0
60050;8;4;0;0
60150;11;8;0;0
60250;9;2;0;0
60350;12;7;0;0
60450;5;7;0;0
60550;9;8;0;0
60650;17;6;0;0
60750;13;7;0;0
60850;9;6;0;0
60950;4;5;0;0
61050;6;4;0;0
61150;8;6;0;0
61250;4;7;0;0
61350;10;2;0;0
61450;13;6;0;0
61550;13;2;0;0
61650;7;6;0;0
61750;3;9;0;0
61850;4;4;0;0
61950;9;5;0;0
62050;8;8;0;0
62150;8;8;0;0
62250;5;8;0;0
62350;9;5;0;0
62450;9;7;0;0
62550;4;7;0;0
62650;3;7;0;0
62750;8;10;0;0
62850;7;6;0;0
62950;6;4;0;0
63050;2;6;0;0
63150;6;1;0;0
63250;9;9;0;0
63350;11;3;0;0
63450;7;6;0;0
63550;12;3;0;0
63650;17;3;0;0
63750;5;5;0;0
63850;16;6;0;0
63950;8;7;0;0
64050;10;5;0;0
64150;7;7;0;0
64250;5;11;0;0
64350;13;8;0;0
64450;13;7;0;0
64550;14;8;0;0
64650;11;9;0;0
64750;21;8;0;0
64850;33;14;0;0
64950;14;5;0;0
65050;26;12;0;0
65150;27;7;0;0
65250;24;7;0;0
65350;31;7;0;0
65450;19;7;0;0
65550;37;8;0;0
65650;31;7;0;0
65750;11;12;0;0
65850;10;6;0;0
65950;8;6;0;0
66050;7;11;0;0
66150;5;15;0;0
66250;8;4;0;0
66350;4;7;0;0
66450;4;7;0;0
66550;9;11;0;0
66650;2;6;0;0
66750;9;7;0;0
66850;4;8;0;0
66950;6;5;0;0
67050;6;10;0;0
67150;8;23;0;0
67250;17;30;0;0
67350;9;8;0;0
67450;6;5;0;0
67550;5;29;0;0
67650;4;28;0;0
67750;6;4;0;0
67850;13;9;0;0
67950;9;36;0;0
68050;9;17;0;0
68150;5;5;0;0
68250;4;5;0;0
68350;8;18;0;0
68450;14;8;0;0
68550;9;4;0;0
68650;3;8;0;0
68750;8;6;0;0
68850;9;4;0;0
68950;4;3;0;0
69050;6;9;0;0
69150;11;1;0;0
69250;8;10;0;0
69350;11;4;0;0
69450;12;11;0;0
69550;8;3;0;0
69650;2;7;0;0
69750;3;8;0;0
69850;10;6;0;0
69950;9;12;0;0
70050;4;5;0;0
70150;9;10;0;0
70250;10;6;0;0
70350;8;15;0;0
70450;7;6;0;0
70550;10;13;0;0
70650;7;4;0;0
70750;7;9;0;0
70850;5;5;0;0
70950;7;12;0;0
71050;6;7;0;0
71150;9;15;0;0
71250;14;25;0;0
71350;11;6;0;0
71450;11;12;0;0
71550;8;14;0;0
71650;5;17;0;0
71750;8;11;0;0
71850;5;8;0;0
71950;4;13;0;0
72050;11;22;0;0
72150;8;10;0;0
72250;6;13;0;0
72350;3;9;0;0
72450;6;13;0;0
72550;4;8;0;0
72650;9;13;0;0
72750;7;12;0;0
72850;3;14;0;0
72950;11;6;0;0
73050;15;12;0;0
73150;9;10;0;0
73250;13;8;0;0
73350;7;6;0;0
73450;16;6;0;0
73550;11;9;0;0
73650;9;6;0;0
73750;13;5;0;0
73850;14;6;0;0
73950;4;9;0;0
74050;8;4;0;0
74150;12;5;0;0
74250;10;7;0;0
74350;6;11;0;0
74450;4;5;0;0
74550;4;7;0;0
74650;5;11;0;0
74750;6;5;0;0
74850;11;5;0;0
74950;6;3;0;0
75050;7;5;0;0
75150;12;5;0;0
75250;8;9;0;0
75350;6;4;0;0
75450;6;6;0;0
75550;6;6;0;0
75650;8;9;0;0
75750;1;5;0;0
75850;4;6;0;0
75950;10;5;0;0
76050;12;4;0;0
76150;6;3;0;0
76250;9;9;0;0
76350;8;13;0;0
76450;8;6;0;0
76550;7;12;0;0
76650;6;14;0;0
76750;9;17;0;0
76850;5;7;0;0
76950;4;11;0;0
77050;7;14;0;0
77150;5;7;0;0
77250;7;7;0;0
77350;10;10;0;0
77450;12;5;0;0
77550;5;4;0;0
77650;6;10;0;0
77750;16;4;0;0
77850;7;3;0;0
77950;11;8;0;0
78050;16;7;0;0
78150;27;10;0;0
78250;4;6;0;0
78350;4;5;0;0
78450;24;3;0;0
78550;21;12;0;0
78650;10;9;0;0
78750;11;5;0;0
78850;14;5;0;0
78950;10;8;0;0
79050;4;5;0;0
79150;11;10;0;0
79250;13;6;0;0
79350;4;7;0;0
79450;4;9;0;0
79550;5;10;0;0
79650;5;7;0;0
79750;9;9;0;0
79850;7;11;0;0
79950;4;6;0;0
80050;8;10;0;0
80150;6;7;0;0
80250;1;6;0;0
80350;9;8;0;0
80450;6;8;0;0
80550;8;12;0;0
80650;11;11;0;0
80750;8;3;0;0
80850;2;5;0;0
80950;5;6;0;0
81050;5;8;0;0
81150;5;8;0;0
81250;10;7;0;0
81350;6;8;0;0
81450;9;9;0;0
81550;8;6;0;0
81650;7;4;0;0
81750;15;8;0;0
81850;12;5;0;0
81950;9;8;0;0
82050;13;5;0;0
82150;35;9;0;0
82250;17;7;0;0
82350;5;9;0;0
82450;28;5;0;0
82550;37;9;0;0
82650;7;6;0;0
82750;7;6;0;0
82850;17;9;0;0
82950;15;5;0;0
83050;5;10;0;0
83150;8;4;0;0
83250;5;8;0;0
83350;10;10;0;0
83450;12;8;0;0
83550;13;7;0;0
83650;12;8;0;0
83750;8;7;0;0
83850;4;11;0;0
83950;14;13;0;0
84050;8;9;0;0
84150;7;13;0;0
84250;7;17;0;0
84350;7;20;0;0
84450;6;19;0;0
84550;5;26;0;0
84650;7;17;0;0
84750;5;22;0;0
84850;4;26;0;0
84950;4;30;0;0
85050;9;30;0;0
85150;8;28;0;0
85250;7;32;0;0
85350;5;21;0;0
85450;7;16;0;0
85550;5;17;0;0
85650;13;12;0;0
85750;5;10;0;0
85850;5;6;0;0
85950;9;12;0;0
86050;6;6;0;0
86150;11;8;0;0
86250;8;6;0;0
86350;6;9;0;0
86450;4;6;0;0
86550;6;4;0;0
86650;5;6;0;0
86750;7;3;0;0
86850;7;3;0;0
86950;13;9;0;0
87050;8;14;0;0
87150;5;7;0;0
87250;4;8;0;0
87350;6;9;0;0
87450;5;9;0;0
87550;8;12;0;0
87650;9;2;0;0
87750;11;8;0;0
87850;5;3;0;0
87950;14;8;0;0
88050;7;2;0;0
88150;10;6;0;0
88250;5;8;0;0
88350;8;8;0;0
88450;8;9;0;0
88550;6;6;0;0
88650;9;5;0;0
88750;7;7;0;0
88850;9;7;0;0
88950;9;10;0;0
89050;9;8;0;0
89150;8;8;0;0
89250;10;9;0;0
89350;8;8;0;0
89450;3;17;0;0
89550;8;6;0;0
89650;9;10;0;0
89750;6;21;0;0
89850;7;11;0;0
89950;5;5;0;0
90050;6;10;0;0
90150;11;9;0;0
90250;12;11;0;0
90350;9;6;0;0
90450;6;4;0;0
90550;9;10;0;0
90650;8;6;0;0
90750;4;2;0;0
90850;6;7;0;0
90950;7;2;0;0
91050;2;8;0;0
91150;10;4;0;0
91250;9;8;0;0
91350;5;8;0;0
91450;5;8;0;0
91550;10;9;0;0
91650;6;6;0;0
91750;11;8;0;0
91850;7;10;0;0
91950;5;18;0;0
92050;9;10;0;0
92150;10;26;0;0
92250;7;29;0;0
92350;10;29;0;0
92450;6;34;0;0
92550;5;39;0;0
92650;6;44;0;0
92750;5;37;0;0
92850;14;36;0;0
92950;4;46;0;0
93050;9;45;0;0
93150;11;27;0;0
93250;7;23;0;0
93350;7;32;0;0
93450;9;50;0;0
93550;97;31;0;0
93650;305;12;0;0
93750;22;22;0;0
93850;14;36;0;0
93950;656;15;0;0
94050;879;5;0;0
94150;32;14;0;0
94250;61;14;0;0
94350;1333;6;0;0
94450;1006;5;0;0
94550;27;7;0;0
94650;85;9;0;0
94750;1212;7;0;0
94850;460;16;0;0
94950;13;10;0;0
95050;44;4;0;0
95150;322;5;0;0
95250;52;23;0;0
95350;8;12;0;0
95450;10;7;0;0
95550;3;12;0;0
95650;5;21;0;0
95750;4;8;0;0
95850;8;6;0;0
95950;5;4;0;0
96050;9;10;0;0
96150;3;9;0;0
96250;10;5;0;0
96350;6;7;0;0
96450;2;9;0;0
96550;9;9;0;0
96650;5;6;0;0
96750;12;8;0;0
96850;7;8;0;0
96950;6;7;0;0
97050;4;6;0;0
97150;9;8;0;0
97250;9;6;0;0
97350;6;4;0;0
97450;7;2;0;0
97550;10;10;0;0
97650;6;6;0;0
97750;11;7;0;0
97850;6;5;0;0
97950;2;4;0;0
98050;4;10;0;0
98150;7;3;0;0
98250;8;6;0;0
98350;2;8;0;0
98450;12;3;0;0
98550;6;5;0;0
98650;6;10;0;0
98750;4;12;0;0
98850;5;3;0;0
98950;12;2;0;0
99050;12;5;0;0
99150;8;5;0;0
99250;3;8;0;0
99350;2;9;0;0
99450;7;8;0;0
99550;8;7;0;0
99650;7;6;0;0
99750;6;5;0;0
99850;8;5;0;0
99950;10;6;0;0
