BinCenter (ps);Histo01;Histo02;Histo03;Histo04
21250;9;12;0;0
21350;12;10;0;0
21450;7;8;0;0
21550;6;15;0;0
21650;6;20;0;0
21750;17;5;0;0
21850;7;14;0;0
21950;6;21;0;0
22050;6;29;0;0
22150;6;4;0;0
22250;10;8;0;0
22350;9;20;0;0
22450;8;12;0;0
22550;8;6;0;0
22650;9;4;0;0
22750;6;7;0;0
22850;7;8;0;0
22950;5;12;0;0
23050;16;5;0;0
23150;8;4;0;0
23250;7;4;0;0
23350;10;7;0;0
23450;11;6;0;0
23550;18;8;0;0
23650;9;7;0;0
23750;8;8;0;0
23850;14;9;0;0
23950;5;6;0;0
24050;7;9;0;0
24150;17;8;0;0
24250;5;13;0;0
24350;6;9;0;0
24450;7;9;0;0
24550;10;11;0;0
24650;9;9;0;0
24750;12;5;0;0
24850;9;6;0;0
24950;8;7;0;0
25050;7;4;0;0
25150;8;11;0;0
25250;6;7;0;0
25350;6;6;0;0
25450;10;11;0;0
25550;7;8;0;0
25650;7;3;0;0
25750;6;13;0;0
25850;5;11;0;0
25950;8;7;0;0
26050;5;3;0;0
26150;7;8;0;0
26250;12;15;0;0
26350;8;12;0;0
26450;11;10;0;0
26550;12;8;0;0
26650;13;14;0;0
26750;9;8;0;0
26850;6;11;0;0
26950;9;6;0;0
27050;7;12;0;0
27150;9;8;0;0
27250;5;7;0;0
27350;13;7;0;0
27450;11;7;0;0
27550;3;5;0;0
27650;12;7;0;0
27750;12;5;0;0
27850;6;5;0;0
27950;6;6;0;0
28050;18;5;0;0
28150;20;4;0;0
28250;13;7;0;0
28350;11;5;0;0
28450;20;7;0;0
28550;22;6;0;0
28650;7;6;0;0
28750;12;5;0;0
28850;12;11;0;0
28950;9;7;0;0
29050;7;4;0;0
29150;6;3;0;0
29250;8;4;0;0
29350;9;10;0;0
29450;9;6;0;0
29550;10;9;0;0
29650;8;6;0;0
29750;5;8;0;0
29850;3;6;0;0
29950;5;7;0;0
30050;5;3;0;0
30150;7;11;0;0
30250;6;8;0;0
30350;8;7;0;0
30450;12;12;0;0
30550;9;8;0;0
30650;4;7;0;0
30750;7;8;0;0
30850;12;6;0;0
30950;7;5;0;0
31050;3;9;0;0
31150;7;8;0;0
31250;6;10;0;0
31350;7;6;0;0
31450;6;6;0;0
31550;5;7;0;0
31650;8;11;0;0
31750;18;9;0;0
31850;5;13;0;0
31950;6;9;0;0
32050;14;7;0;0
32150;33;8;0;0
32250;7;8;0;0
32350;12;5;0;0
32450;35;5;0;0
32550;37;11;0;0
32650;5;6;0;0
32750;6;6;0;0
32850;15;9;0;0
32950;18;7;0;0
33050;9;8;0;0
33150;7;5;0;0
33250;5;6;0;0
33350;9;6;0;0
33450;8;11;0;0
33550;8;6;0;0
33650;10;7;0;0
33750;8;6;0;0
33850;9;12;0;0
33950;11;15;0;0
34050;8;14;0;0
34150;8;10;0;0
34250;5;15;0;0
34350;12;15;0;0
34450;10;20;0;0
34550;5;17;0;0
34650;7;22;0;0
34750;11;27;0;0
34850;11;21;0;0
34950;6;30;0;0
35050;5;27;0;0
35150;9;29;0;0
35250;6;23;0;0
35350;10;18;0;0
35450;10;19;0;0
35550;7;18;0;0
35650;8;9;0;0
35750;11;6;0;0
35850;5;12;0;0
35950;8;6;0;0
36050;7;8;0;0
36150;5;6;0;0
36250;7;3;0;0
36350;5;4;0;0
36450;8;7;0;0
36550;8;8;0;0
36650;5;6;0;0
36750;12;3;0;0
36850;10;7;0;0
36950;7;5;0;0
37050;6;4;0;0
37150;9;8;0;0
37250;5;6;0;0
37350;8;6;0;0
37450;7;11;0;0
37550;8;5;0;0
37650;7;4;0;0
37750;9;7;0;0
37850;5;7;0;0
37950;9;7;0;0
38050;7;13;0;0
38150;10;9;0;0
38250;9;8;0;0
38350;7;6;0;0
38450;8;3;0;0
38550;14;3;0;0
38650;10;9;0;0
38750;8;5;0;0
38850;10;9;0;0
38950;11;11;0;0
39050;6;12;0;0
39150;7;6;0;0
39250;5;3;0;0
39350;7;4;0;0
39450;5;14;0;0
39550;7;7;0;0
39650;6;5;0;0
39750;5;15;0;0
39850;7;13;0;0
39950;4;4;0;0
40050;8;9;0;0
40150;3;15;0;0
40250;10;14;0;0
40350;8;12;0;0
40450;10;10;0;0
40550;7;9;0;0
40650;7;9;0;0
40750;7;11;0;0
40850;1;5;0;0
40950;7;5;0;0
41050;8;4;0;0
41150;8;9;0;0
41250;5;7;0;0
41350;5;9;0;0
41450;4;11;0;0
41550;6;5;0;0
41650;8;6;0;0
41750;1;16;0;0
41850;10;18;0;0
41950;6;18;0;0
42050;10;25;0;0
42150;6;37;0;0
42250;3;47;0;0
42350;7;19;0;0
42450;9;36;0;0
42550;8;65;0;0
42650;6;56;0;0
42750;8;30;0;0
42850;7;31;0;0
42950;2;55;0;0
43050;7;48;0;0
43150;10;19;0;0
43250;4;32;0;0
43350;5;29;0;0
43450;7;44;0;0
43550;89;18;0;0
43650;276;10;0;0
43750;22;24;0;0
43850;9;44;0;0
43950;601;13;0;0
44050;922;7;0;0
44150;28;12;0;0
44250;52;12;0;0
44350;1295;8;0;0
44450;1059;7;0;0
44550;15;13;0;0
44650;54;10;0;0
44750;1056;11;0;0
44850;450;13;0;0
44950;5;8;0;0
45050;27;6;0;0
45150;367;11;0;0
45250;66;17;0;0
45350;5;12;0;0
45450;12;4;0;0
45550;5;6;0;0
45650;7;14;0;0
45750;8;7;0;0
45850;7;9;0;0
45950;4;7;0;0
46050;15;16;0;0
46150;5;4;0;0
46250;6;8;0;0
46350;1;9;0;0
46450;10;9;0;0
46550;5;8;0;0
46650;11;8;0;0
46750;6;5;0;0
46850;9;5;0;0
46950;8;9;0;0
47050;4;10;0;0
47150;10;10;0;0
47250;7;7;0;0
47350;5;5;0;0
47450;5;3;0;0
47550;9;3;0;0
47650;6;5;0;0
47750;8;10;0;0
47850;6;5;0;0
47950;2;6;0;0
48050;4;10;0;0
48150;3;9;0;0
48250;11;9;0;0
48350;8;8;0;0
48450;14;7;0;0
48550;4;1;0;0
48650;7;8;0;0
48750;4;8;0;0
48850;3;4;0;0
48950;8;8;0;0
49050;6;4;0;0
49150;1;5;0;0
49250;7;5;0;0
49350;3;9;0;0
49450;8;9;0;0
49550;9;7;0;0
49650;2;9;0;0
49750;11;3;0;0
49850;2;10;0;0
49950;8;7;0;0
50050;6;3;0;0
50150;4;10;0;0
50250;4;8;0;0
50350;11;6;0;0
50450;3;14;0;0
50550;5;12;0;0
50650;7;8;0;0
50750;4;3;0;0
50850;7;3;0;0
50950;6;10;0;0
51050;6;8;0;0
51150;8;10;0;0
51250;8;4;0;0
51350;6;6;0;0
51450;3;9;0;0
51550;9;3;0;0
51650;7;11;0;0
51750;6;8;0;0
51850;10;5;0;0
51950;7;1;0;0
52050;2;3;0;0
52150;6;9;0;0
52250;5;8;0;0
52350;11;4;0;0
52450;5;6;0;0
52550;5;3;0;0
52650;6;7;0;0
52750;5;11;0;0
52850;6;12;0;0
52950;9;9;0;0
53050;6;7;0;0
53150;9;6;0;0
53250;6;8;0;0
53350;2;5;0;0
53450;5;7;0;0
53550;8;5;0;0
53650;4;4;0;0
53750;12;4;0;0
53850;5;16;0;0
53950;5;2;0;0
54050;10;3;0;0
54150;7;7;0;0
54250;3;6;0;0
54350;17;8;0;0
54450;15;8;0;0
54550;12;6;0;0
54650;10;8;0;0
54750;11;6;0;0
54850;18;61;0;0
54950;8;369;0;0
55050;4;33;0;0
55150;12;8;0;0
55250;11;458;0;0
55350;8;1107;0;0
55450;12;57;0;0
55550;4;14;0;0
55650;7;1008;0;0
55750;8;1347;0;0
55850;22;40;0;0
55950;17;28;0;0
56050;5;954;0;0
56150;7;656;0;0
56250;32;11;0;0
56350;16;18;0;0
56450;14;308;0;0
56550;19;105;0;0
56650;41;9;0;0
56750;36;3;0;0
56850;27;5;0;0
56950;27;7;0;0
57050;56;2;0;0
57150;63;4;0;0
57250;35;1;0;0
57350;45;8;0;0
57450;54;4;0;0
57550;55;5;0;0
57650;28;3;0;0
57750;30;9;0;0
57850;35;8;0;0
57950;13;6;0;0
58050;25;2;0;0
58150;7;1;0;0
58250;13;8;0;0
58350;15;6;0;0
58450;10;10;0;0
58550;3;8;0;0
58650;4;3;0;0
58750;6;7;0;0
58850;2;8;0;0
58950;8;10;0;0
59050;8;5;0;0
59150;11;7;0;0
59250;9;5;0;0
59350;4;12;0;0
59450;11;5;0;0
59550;11;5;0;0
59650;5;5;0;0
59750;7;12;0;0
59850;10;2;0;0
59950;12;4;0;0
60050;7;9;0;0
60150;3;8;0;0
60250;14;7;0;0
60350;13;4;0;0
60450;3;3;0;0
60550;9;6;0;0
60650;15;6;0;0
60750;11;9;0;0
60850;7;4;0;0
60950;5;5;0;0
61050;13;4;0;0
61150;13;9;0;0
61250;4;8;0;0
61350;7;3;0;0
61450;6;7;0;0
61550;10;9;0;0
61650;7;5;0;0
61750;3;9;0;0
61850;6;4;0;0
61950;7;11;0;0
62050;3;9;0;0
62150;13;2;0;0
62250;6;1;0;0
62350;8;10;0;0
62450;5;7;0;0
62550;2;10;0;0
62650;9;7;0;0
62750;5;7;0;0
62850;11;1;0;0
62950;7;3;0;0
63050;12;5;0;0
63150;8;3;0;0
63250;4;8;0;0
63350;5;7;0;0
63450;7;3;0;0
63550;2;13;0;0
63650;4;3;0;0
63750;5;4;0;0
63850;8;9;0;0
63950;8;5;0;0
64050;6;7;0;0
64150;9;8;0;0
64250;5;8;0;0
64350;7;5;0;0
64450;8;8;0;0
64550;11;4;0;0
64650;15;4;0;0
64750;9;15;0;0
64850;19;6;0;0
64950;15;5;0;0
65050;24;7;0;0
65150;34;7;0;0
65250;28;8;0;0
65350;33;5;0;0
65450;23;12;0;0
65550;20;4;0;0
65650;29;6;0;0
65750;16;7;0;0
65850;20;8;0;0
65950;18;8;0;0
66050;16;6;0;0
66150;13;14;0;0
66250;9;5;0;0
66350;12;7;0;0
66450;5;3;0;0
66550;6;12;0;0
66650;11;7;0;0
66750;6;3;0;0
66850;5;6;0;0
66950;5;7;0;0
67050;3;8;0;0
67150;4;19;0;0
67250;6;12;0;0
67350;4;8;0;0
67450;7;7;0;0
67550;8;34;0;0
67650;6;20;0;0
67750;13;4;0;0
67850;7;9;0;0
67950;10;33;0;0
68050;6;10;0;0
68150;3;2;0;0
68250;11;11;0;0
68350;10;16;0;0
68450;5;6;0;0
68550;6;7;0;0
68650;8;7;0;0
68750;4;8;0;0
68850;9;4;0;0
68950;7;6;0;0
69050;8;8;0;0
69150;7;7;0;0
69250;7;11;0;0
69350;9;6;0;0
69450;9;3;0;0
69550;2;2;0;0
69650;6;7;0;0
69750;6;12;0;0
69850;6;7;0;0
69950;9;6;0;0
70050;7;6;0;0
70150;3;6;0;0
70250;9;5;0;0
70350;4;6;0;0
70450;4;7;0;0
70550;8;8;0;0
70650;3;7;0;0
70750;5;9;0;0
70850;8;9;0;0
70950;8;2;0;0
71050;5;10;0;0
71150;8;12;0;0
71250;4;17;0;0
71350;7;8;0;0
71450;7;5;0;0
71550;5;13;0;0
71650;6;24;0;0
71750;7;8;0;0
71850;3;14;0;0
71950;5;27;0;0
72050;5;17;0;0
72150;3;8;0;0
72250;4;9;0;0
72350;6;16;0;0
72450;4;8;0;0
72550;3;5;0;0
72650;11;14;0;0
72750;11;12;0;0
72850;7;5;0;0
72950;10;10;0;0
73050;15;8;0;0
73150;8;4;0;0
73250;4;7;0;0
73350;9;9;0;0
73450;25;10;0;0
73550;6;7;0;0
73650;7;8;0;0
73750;10;11;0;0
73850;12;10;0;0
73950;4;5;0;0
74050;6;7;0;0
74150;12;7;0;0
74250;4;6;0;0
74350;9;7;0;0
74450;3;7;0;0
74550;7;7;0;0
74650;6;8;0;0
74750;10;7;0;0
74850;6;6;0;0
74950;4;11;0;0
75050;7;9;0;0
75150;2;9;0;0
75250;6;6;0;0
75350;9;5;0;0
75450;10;12;0;0
75550;4;1;0;0
75650;8;6;0;0
75750;6;4;0;0
75850;7;7;0;0
75950;6;11;0;0
76050;9;6;0;0
76150;3;3;0;0
76250;7;12;0;0
76350;7;7;0;0
76450;4;8;0;0
76550;6;9;0;0
76650;5;17;0;0
76750;5;7;0;0
76850;6;8;0;0
76950;7;9;0;0
77050;9;18;0;0
77150;7;10;0;0
77250;5;9;0;0
77350;9;7;0;0
77450;10;6;0;0
77550;4;10;0;0
77650;12;8;0;0
77750;12;4;0;0
77850;4;4;0;0
77950;10;7;0;0
78050;20;2;0;0
78150;18;11;0;0
78250;5;9;0;0
78350;6;7;0;0
78450;20;6;0;0
78550;17;7;0;0
78650;7;10;0;0
78750;14;4;0;0
78850;20;6;0;0
78950;16;5;0;0
79050;4;10;0;0
79150;6;4;0;0
79250;8;3;0;0
79350;6;3;0;0
79450;4;14;0;0
79550;7;12;0;0
79650;7;4;0;0
79750;7;8;0;0
79850;6;13;0;0
79950;6;9;0;0
80050;8;7;0;0
80150;11;11;0;0
80250;7;7;0;0
80350;7;3;0;0
80450;6;11;0;0
80550;8;11;0;0
80650;5;11;0;0
80750;6;5;0;0
80850;7;5;0;0
80950;12;6;0;0
81050;6;11;0;0
81150;7;7;0;0
81250;9;7;0;0
81350;6;6;0;0
81450;2;11;0;0
81550;5;8;0;0
81650;11;9;0;0
81750;16;6;0;0
81850;3;3;0;0
81950;9;7;0;0
82050;17;5;0;0
82150;31;7;0;0
82250;7;5;0;0
82350;8;7;0;0
82450;26;6;0;0
82550;32;7;0;0
82650;4;7;0;0
82750;10;3;0;0
82850;19;12;0;0
82950;25;5;0;0
83050;12;4;0;0
83150;15;10;0;0
83250;11;7;0;0
83350;8;9;0;0
83450;6;4;0;0
83550;15;4;0;0
83650;10;10;0;0
83750;10;5;0;0
83850;14;4;0;0
83950;14;5;0;0
84050;9;13;0;0
84150;2;8;0;0
84250;9;19;0;0
84350;11;19;0;0
84450;4;25;0;0
84550;11;28;0;0
84650;5;34;0;0
84750;9;27;0;0
84850;5;29;0;0
84950;10;21;0;0
85050;11;30;0;0
85150;7;20;0;0
85250;5;23;0;0
85350;6;16;0;0
85450;5;12;0;0
85550;6;10;0;0
85650;8;19;0;0
85750;4;9;0;0
85850;9;19;0;0
85950;7;6;0;0
86050;9;3;0;0
86150;7;10;0;0
86250;4;6;0;0
86350;8;8;0;0
86450;6;8;0;0
86550;10;8;0;0
86650;15;7;0;0
86750;9;9;0;0
86850;8;8;0;0
86950;9;7;0;0
87050;12;7;0;0
87150;6;6;0;0
87250;5;1;0;0
87350;2;8;0;0
87450;8;5;0;0
87550;5;8;0;0
87650;7;9;0;0
87750;10;8;0;0
87850;10;3;0;0
87950;7;9;0;0
88050;3;5;0;0
88150;8;5;0;0
88250;6;4;0;0
88350;7;9;0;0
88450;12;9;0;0
88550;8;7;0;0
88650;3;11;0;0
88750;11;6;0;0
88850;6;5;0;0
88950;5;10;0;0
89050;6;14;0;0
89150;12;16;0;0
89250;8;9;0;0
89350;9;7;0;0
89450;10;18;0;0
89550;3;9;0;0
89650;9;10;0;0
89750;6;9;0;0
89850;10;20;0;0
89950;4;3;0;0
90050;9;9;0;0
90150;7;20;0;0
90250;10;3;0;0
90350;6;5;0;0
90450;4;7;0;0
90550;8;6;0;0
90650;12;7;0;0
90750;2;5;0;0
90850;10;3;0;0
90950;7;7;0;0
91050;6;14;0;0
91150;6;7;0;0
91250;8;5;0;0
91350;4;7;0;0
91450;9;5;0;0
91550;7;9;0;0
91650;5;9;0;0
91750;6;9;0;0
91850;7;13;0;0
91950;6;14;0;0
92050;9;18;0;0
92150;4;40;0;0
92250;6;29;0;0
92350;7;23;0;0
92450;5;39;0;0
92550;9;55;0;0
92650;13;30;0;0
92750;9;32;0;0
92850;7;34;0;0
92950;3;61;0;0
93050;8;62;0;0
93150;5;29;0;0
93250;5;24;0;0
93350;12;26;0;0
93450;9;54;0;0
93550;95;20;0;0
93650;272;14;0;0
93750;23;17;0;0
93850;10;35;0;0
93950;628;10;0;0
94050;917;5;0;0
94150;38;20;0;0
94250;28;26;0;0
94350;1351;5;0;0
94450;1014;6;0;0
94550;17;7;0;0
94650;68;8;0;0
94750;1102;5;0;0
94850;490;16;0;0
94950;9;8;0;0
95050;31;10;0;0
95150;372;13;0;0
95250;61;17;0;0
95350;10;9;0;0
95450;5;9;0;0
95550;9;9;0;0
95650;12;12;0;0
95750;7;8;0;0
95850;6;8;0;0
95950;15;10;0;0
96050;10;8;0;0
96150;5;7;0;0
96250;1;3;0;0
96350;5;7;0;0
96450;7;5;0;0
96550;4;8;0;0
96650;8;9;0;0
96750;6;6;0;0
96850;12;5;0;0
96950;5;5;0;0
97050;8;7;0;0
97150;3;3;0;0
97250;7;5;0;0
97350;4;7;0;0
97450;4;5;0;0
97550;9;13;0;0
97650;6;5;0;0
97750;7;10;0;0
97850;3;4;0;0
97950;7;8;0;0
98050;5;9;0;0
98150;7;7;0;0
98250;3;11;0;0
98350;7;5;0;0
98450;11;11;0;0
98550;3;4;0;0
98650;5;6;0;0
98750;1;8;0;0
98850;7;7;0;0
98950;6;8;0;0
99050;5;2;0;0
99150;2;6;0;0
99250;7;8;0;0
99350;8;11;0;0
99450;7;4;0;0
99550;8;8;0;0
99650;4;6;0;0
99750;12;5;0;0
99850;6;1;0;0
99950;5;5;0;0
